head_yaw,head_thrust,head_slip,head_x,head_z,head_yaw_angle,reward_out,lick_in,loom_cur_distance,ms_now
0,0,0,0.5,0.313875,180,0,0,7.916667,16737
0,0,0,0.5,0.313875,180,0,0,7.5,16753
0,0,0,0.5,0.313875,180,0,0,7.083333,16769
-1,50,0,0.5,0.320625,180,0,0,6.666667,16786
-1,66,0,0.5,0.329535,180,0,0,6.25,16803
-2,34,0,0.5,0.334125,180,0,0,5.833333,16820
-1,25,0,0.5,0.3375,180,0,0,5.416667,16837
0,13,0,0.5,0.339255,180,0,0,5,16853
-1,-1,0,0.5,0.33912,180,0,0,4.583333,16870
-4,-20,0,0.5,0.33642,180,0,0,4.166667,16886
0,0,0,0.5,0.33642,180,0,0,3.75,16903
0,0,0,0.5,0.33642,180,0,0,3.333333,16919
0,0,0,0.5,0.33642,180,0,0,2.916667,16936
0,0,0,0.5,0.33642,180,0,0,2.5,16952
0,0,0,0.5,0.33642,180,0,0,2.083333,16970
0,0,0,0.5,0.33642,180,0,0,1.666667,16986
0,0,0,0.5,0.33642,180,0,0,1.25,17003
0,0,0,0.5,0.33642,180,0,0,0.833333,17019
0,0,0,0.5,0.33642,180,0,0,0.5774,17037
0,0,0,0.5,0.33642,180,0,0,0.5774,17053
0,0,0,0.5,0.33642,180,0,0,0.5774,17069
0,0,0,0.5,0.33642,180,0,0,0.5774,17086
0,0,0,0.5,0.33642,180,0,0,0.5774,17103
0,0,0,0.5,0.33642,180,0,0,0.5774,17119
0,0,0,0.5,0.33642,180,0,0,0.5774,17136
0,0,0,0.5,0.33642,180,0,0,0.5774,17153
0,0,0,0.5,0.33642,180,0,0,0.5774,17169
0,0,0,0.5,0.33642,180,0,0,0.5774,17186
0,0,0,0.5,0.33642,180,0,0,0.5774,17202
0,0,0,0.5,0.33642,180,0,0,0.5774,17219
0,0,0,0.5,0.33642,180,0,0,0.5774,17235
0,0,0,0.5,0.33642,180,0,0,0.5774,17252
0,0,0,0.5,0.33642,180,0,0,0.5774,17269
0,0,0,0.5,0.33642,180,0,0,0.5774,17286
0,0,0,0.5,0.33642,180,0,0,0.5774,17303
0,0,0,0.5,0.33642,180,0,0,0.5774,17319
0,0,0,0.5,0.33642,180,0,0,0.5774,17336
0,0,0,0.5,0.33642,180,0,0,0.5774,17353
0,0,0,0.5,0.33642,180,0,0,0.5774,17369
0,0,0,0.5,0.33642,180,0,0,0.5774,17387
0,0,0,0.5,0.33642,180,0,0,0.5774,17403
0,0,0,0.5,0.33642,180,0,0,0.5774,17420
0,0,0,0.5,0.33642,180,0,0,0.5774,17437
0,0,0,0.5,0.33642,180,0,0,0.5774,17453
0,0,0,0.5,0.33642,180,0,0,0.5774,17470
0,0,0,0.5,0.33642,180,0,0,0.5774,17486
0,0,0,0.5,0.33642,180,0,0,0.5774,17503
0,0,0,0.5,0.33642,180,0,0,0.5774,17519
0,0,0,0.5,0.33642,180,0,0,0.5774,17536
0,0,0,0.5,0.33642,180,0,0,0.5774,17553
0,0,0,0.5,0.33642,180,0,0,0.5774,17569
0,0,0,0.5,0.33642,180,0,0,0.5774,17586
0,0,0,0.5,0.33642,180,0,0,0.5774,17603
0,0,0,0.5,0.33642,180,0,0,0.5774,17619
0,0,0,0.5,0.33642,180,0,0,0.5774,17636
0,0,0,0.5,0.33642,180,0,0,0.5774,17653
0,0,0,0.5,0.33642,180,0,0,0.5774,17669
0,0,0,0.5,0.33642,180,0,0,0.5774,17687
0,0,0,0.5,0.33642,180,0,0,0.5774,17703
0,0,0,0.5,0.33642,180,0,0,0.5774,17720
0,0,0,0.5,0.33642,180,0,0,0.5774,17737
0,0,0,0.5,0.33642,180,0,0,0.5774,17753
0,0,0,0.5,0.33642,180,0,0,0.5774,17769
0,0,0,0.5,0.33642,180,0,0,0.5774,17787
0,0,0,0.5,0.33642,180,0,0,0.5774,17803
0,0,0,0.5,0.33642,180,0,0,0.5774,17819
1,11,0,0.5,0.337905,180,0,0,0.5774,17837
-1,17,0,0.5,0.3402,180,0,0,0.5774,17853
-1,25,0,0.5,0.343575,180,0,0,0.5774,17870
-3,43,0,0.5,0.34938,180,0,0,0.5774,17887
-2,27,0,0.5,0.353025,180,0,0,0.5774,17903
-2,36,0,0.5,0.357885,180,0,0,0.5774,17920
-3,23,0,0.5,0.36099,180,0,0,0.5774,17937
-1,17,0,0.5,0.363285,180,0,0,0.5774,17953
0,18,0,0.5,0.365715,180,0,0,0.5774,17970
-1,9,0,0.5,0.36693,180,0,0,0.5774,17986
-1,13,0,0.5,0.368685,180,0,0,0.5774,18003
-5,23,0,0.5,0.37179,180,0,0,0.5774,18020
-6,13,0,0.5,0.373545,180,0,0,0.5774,18037
-4,7,0,0.5,0.37449,180,0,0,0.5774,18053
0,0,0,0.5,0.37449,180,0,0,0.5774,18070
0,0,0,0.5,0.37449,180,0,0,0.5774,18086
0,0,0,0.5,0.37449,180,0,0,0.5774,18103
0,0,0,0.5,0.37449,180,0,0,0.5774,18119
0,0,0,0.5,0.37449,180,0,0,0.5774,18136
0,0,0,0.5,0.37449,180,0,0,0.5774,18153
0,0,0,0.5,0.37449,180,0,0,0.5774,18170
0,0,0,0.5,0.37449,180,0,0,0.5774,18186
-6,20,0,0.5,0.37719,180,0,0,0.5774,18204
-7,38,0,0.5,0.38232,180,0,0,0.5774,18220
-4,32,0,0.5,0.38664,180,0,0,0.5774,18236
-4,34,0,0.5,0.39123,180,0,0,0.5774,18254
-6,55,0,0.5,0.398655,180,0,0,0.5774,18270
-7,39,0,0.5,0.40392,180,0,0,0.5774,18287
-7,55,0,0.5,0.411345,180,0,0,0.5774,18304
-3,37,0,0.5,0.41634,180,0,0,0.5774,18320
-4,41,0,0.5,0.421875,180,0,0,0.5774,18337
-5,63,0,0.5,0.43038,180,0,0,0.5774,18353
-3,38,0,0.5,0.43551,180,0,0,0.5774,18370
-5,53,0,0.5,0.442665,180,0,0,0.5774,18388
-3,32,0,0.5,0.446985,180,0,0,0.5774,18403
-3,29,0,0.5,0.4509,180,0,0,0.5774,18420
-6,25,0,0.5,0.454275,180,0,0,0.5774,18439
-2,10,0,0.5,0.455625,180,0,0,0.5774,18453
-1,3,0,0.5,0.45603,180,0,0,0.5774,18470
0,0,0,0.5,0.45603,180,0,0,0.5774,18486
0,0,0,0.5,0.45603,180,0,0,0.5774,18503
0,0,0,0.5,0.45603,180,0,0,0.5774,18519
0,0,0,0.5,0.45603,180,0,0,0.5774,18536
0,0,0,0.5,0.45603,180,0,0,0.5774,18553
0,0,0,0.5,0.45603,180,0,0,0.5774,18570
0,0,0,0.5,0.45603,180,0,0,0.5774,18586
0,0,0,0.5,0.45603,180,0,0,0.5774,18603
0,0,0,0.5,0.45603,180,0,0,0.5774,18620
0,0,0,0.5,0.45603,180,0,0,0.5774,18637
0,0,0,0.5,0.45603,180,0,0,0.5774,18653
0,0,0,0.5,0.45603,180,0,0,0.5774,18669
0,0,0,0.5,0.45603,180,0,0,0.5774,18687
0,0,0,0.5,0.45603,180,0,0,0.5774,18703
0,0,0,0.5,0.45603,180,0,0,0.5774,18719
1,-45,0,0.5,0.449955,180,0,0,0.5774,18737
3,-33,0,0.5,0.4455,180,0,0,0.5774,18753
3,-34,0,0.5,0.44091,180,0,0,0.5774,18770
7,-46,0,0.5,0.4347,180,0,0,0.5774,18787
6,-29,0,0.5,0.430785,180,0,0,0.5774,18804
6,-45,0,0.5,0.42471,180,0,0,0.5774,18820
5,-31,0,0.5,0.420525,180,0,0,0.5774,18836
3,-34,0,0.5,0.415935,180,0,0,0.5774,18853
7,-60,0,0.5,0.407835,180,0,0,0.5774,18870
5,-44,0,0.5,0.401895,180,0,0,0.5774,18886
8,-45,0,0.5,0.39582,180,0,0,0.5774,18903
13,-69,0,0.5,0.386505,180,0,0,0.5774,18920
11,-44,0,0.5,0.380565,180,0,0,0.5774,18936
18,-51,0,0.5,0.37368,180,0,0,0.5774,18953
0,0,0,0.5,0.37368,180,0,0,0.5774,18970
0,0,0,0.5,0.37368,180,0,0,0.5774,18986
0,0,0,0.5,0.37368,180,0,0,0.5774,19003
0,0,0,0.5,0.37368,180,0,0,0.5774,19019
0,0,0,0.5,0.37368,180,0,0,0.5774,19036
0,0,0,0.5,0.37368,180,0,0,0.5774,19052
0,0,0,0.5,0.37368,180,0,0,0.5774,19069
0,0,0,0.5,0.37368,180,0,0,0.5774,19086
0,0,0,0.5,0.37368,180,0,0,0.5774,19103
0,0,0,0.5,0.37368,180,0,0,0.5774,19120
0,0,0,0.5,0.37368,180,0,0,0.5774,19137
0,0,0,0.5,0.37368,180,0,0,0.5774,19153
0,0,0,0.5,0.37368,180,0,0,0.5774,19170
0,0,0,0.5,0.37368,180,0,0,0.5774,19186
0,0,0,0.5,0.37368,180,0,0,0.5774,19203
0,0,0,0.5,0.37368,180,0,0,0.5774,19219
4,-44,0,0.5,0.36774,180,0,0,0.5774,19237
12,-80,0,0.5,0.35694,180,0,0,0.5774,19253
10,-58,0,0.5,0.34911,180,0,0,0.5774,19270
10,-60,0,0.5,0.34101,180,0,0,0.5774,19288
20,-98,0,0.5,0.32778,180,0,0,0.5774,19303
15,-64,0,0.5,0.31914,180,0,0,0.5774,19320
21,-82,0,0.5,0.30807,180,0,0,0.5774,19338
12,-43,0,0.5,0.302265,180,0,0,0.5774,19353
11,-32,0,0.5,0.297945,180,0,0,0.5774,19370
12,-29,0,0.5,0.29403,180,0,0,0.5774,19387
6,-9,0,0.5,0.292815,180,0,0,0.5774,19403
0,0,0,0.5,0.292815,180,0,0,0.5774,19420
0,0,0,0.5,0.292815,180,0,0,0.5774,19438
0,0,0,0.5,0.292815,180,0,0,0.5774,19453
0,0,0,0.5,0.292815,180,0,0,0.5774,19470
0,0,0,0.5,0.292815,180,0,0,0.5774,19487
0,0,0,0.5,0.292815,180,0,0,0.5774,19503
0,0,0,0.5,0.292815,180,0,0,0.5774,19520
0,0,0,0.5,0.292815,180,0,0,0.5774,19537
0,0,0,0.5,0.292815,180,0,0,0.5774,19553
0,0,0,0.5,0.292815,180,0,0,0.5774,19570
0,0,0,0.5,0.292815,180,0,0,0.5774,19587
0,0,0,0.5,0.292815,180,0,0,0.5774,19603
0,0,0,0.5,0.292815,180,0,0,0.5774,19620
0,0,0,0.5,0.292815,180,0,0,0.5774,19637
7,-45,0,0.5,0.28674,180,0,0,0.5774,19653
11,-53,0,0.5,0.279585,180,0,0,0.5774,19670
22,-86,0,0.5,0.267975,180,0,0,0.5774,19687
14,-55,0,0.5,0.26055,180,0,0,0.5774,19703
22,-80,0,0.5,0.24975,180,0,0,0.5774,19721
16,-48,0,0.5,0.24327,180,0,0,0.5774,19737
14,-41,0,0.5,0.237735,180,0,0,0.5774,19754
20,-50,0,0.5,0.230985,180,0,0,0.5774,19770
10,-25,0,0.5,0.22761,180,0,0,0.5774,19787
12,-30,0,0.5,0.22356,180,0,0,0.5774,19804
7,-14,0,0.5,0.22167,180,0,0,0.5774,19820
5,-12,0,0.5,0.22005,180,0,0,0.5774,19836
5,-14,0,0.5,0.21816,180,0,0,0.5774,19853
3,-8,0,0.5,0.21708,180,0,0,0.5774,19870
4,-7,0,0.5,0.216135,180,0,0,0.5774,19887
3,-8,0,0.5,0.215055,180,0,0,0.5774,19903
2,-4,0,0.5,0.214515,180,0,0,0.5774,19920
2,-3,0,0.5,0.21411,180,0,0,0.5774,19937
2,0,0,0.5,0.21411,180,0,0,0.5774,19953
0,-1,0,0.5,0.213975,180,0,0,0.5774,19970
0,0,0,0.5,0.213975,180,0,0,0.5774,19986
0,0,0,0.5,0.213975,180,0,0,0.5774,20003
0,0,0,0.5,0.213975,180,0,0,0.5774,20020
0,0,0,0.5,0.213975,180,0,0,0.5774,20036
0,0,0,0.5,0.213975,180,0,0,0.5774,20053
0,0,0,0.5,0.213975,180,0,0,0.5774,20069
0,0,0,0.5,0.213975,180,0,0,0.5774,20086
0,0,0,0.5,0.213975,180,0,0,0.5774,20103
5,-3,0,0.5,0.21357,180,0,0,0.5774,20120
0,0,0,0.5,0.21357,180,0,0,0.5774,20137
0,0,0,0.5,0.21357,180,0,0,0.5774,20153
0,0,0,0.5,0.21357,180,0,0,0.5774,20170
0,0,0,0.5,0.21357,180,0,0,0.5774,20186
0,0,0,0.5,0.21357,180,0,0,0.5774,20203
0,0,0,0.5,0.21357,180,0,0,0.5774,20219
0,0,0,0.5,0.21357,180,0,0,0.5774,20237
0,0,0,0.5,0.21357,180,0,0,0.5774,20253
0,0,0,0.5,0.21357,180,0,0,0.5774,20269
0,0,0,0.5,0.21357,180,0,0,0.5774,20286
0,0,0,0.5,0.21357,180,0,0,0.5774,20303
0,0,0,0.5,0.21357,180,0,0,0.5774,20320
0,0,0,0.5,0.21357,180,0,0,0.5774,20336
5,-35,0,0.5,0.208845,180,0,0,0.5774,20354
16,-63,0,0.5,0.20034,180,0,0,0.5774,20370
12,-49,0,0.5,0.193725,180,0,0,0.5774,20387
13,-52,0,0.5,0.186705,180,0,0,0.5774,20404
21,-78,0,0.5,0.176175,180,0,0,0.5774,20420
19,-75,0,0.5,0.16605,180,0,0,0.5774,20440
11,-47,0,0.5,0.159705,180,0,0,0.5774,20454
14,-41,0,0.5,0.15417,180,0,0,0.5774,20470
13,-34,0,0.5,0.14958,180,0,0,0.5774,20488
19,-35,0,0.5,0.144855,180,0,0,0.5774,20504
5,-8,0,0.5,0.143775,180,0,0,0.5774,20520
0,0,0,0.5,0.143775,180,0,0,0.5774,20537
0,0,0,0.5,0.143775,180,0,0,0.5774,20553
0,0,0,0.5,0.143775,180,0,0,0.5774,20570
0,0,0,0.5,0.143775,180,0,0,0.5774,20587
0,0,0,0.5,0.143775,180,0,0,0.5774,20603
0,0,0,0.5,0.143775,180,0,0,0.5774,20619
0,0,0,0.5,0.143775,180,0,0,0.5774,20637
0,0,0,0.5,0.143775,180,0,0,0.5774,20653
0,0,0,0.5,0.143775,180,0,0,0.5774,20670
0,0,0,0.5,0.143775,180,0,0,0.5774,20687
0,0,0,0.5,0.143775,180,0,0,0.5774,20703
0,0,0,0.5,0.143775,180,0,0,0.5774,20720
0,0,0,0.5,0.143775,180,0,0,0.5774,20736
0,0,0,0.5,0.143775,180,0,0,0.5774,20753
0,0,0,0.5,0.143775,180,0,0,0.5774,20769
0,0,0,0.5,0.143775,180,0,0,0.5774,20787
4,-41,0,0.5,0.13824,180,0,0,0.5774,20804
8,-49,0,0.5,0.131625,180,0,0,0.5774,20820
19,-79,0,0.5,0.12096,180,0,0,0.5774,20837
13,-54,0,0.5,0.11367,180,0,0,0.5774,20853
13,-47,0,0.5,0.107325,180,0,0,0.5774,20871
17,-57,0,0.5,0.09963,180,0,0,0.5774,20887
9,-25,0,0.5,0.096255,180,0,0,0.5774,20903
5,-14,0,0.5,0.094365,180,0,0,0.5774,20920
8,-12,0,0.5,0.092745,180,0,0,0.5774,20936
0,0,0,0.5,0.092745,180,0,0,0.5774,20953
0,0,0,0.5,0.092745,180,0,0,0.5774,20969
0,0,0,0.5,0.092745,180,0,0,0.5774,20986
0,0,0,0.5,0.092745,180,0,0,0.5774,21003
0,0,0,0.5,0.092745,180,0,0,0.5774,21019
0,0,0,0.5,0.092745,180,0,0,0.5774,21036
0,0,0,0.5,0.092745,180,0,0,0.5774,21053
0,0,0,0.5,0.092745,180,0,0,0.5774,21070
0,0,0,0.5,0.092745,180,0,0,0.5774,21087
0,0,0,0.5,0.092745,180,0,0,0.5774,21103
0,0,0,0.5,0.092745,180,0,0,0.5774,21119
-5,25,0,0.5,0.09612,180,0,0,0.5774,21137
-13,59,0,0.5,0.104085,180,0,0,0.5774,21153
-14,66,0,0.5,0.112995,180,0,0,0.5774,21170
-18,109,0,0.5,0.12771,180,0,0,0.5774,21187
-10,67,0,0.5,0.136755,180,0,0,0.5774,21203
-8,60,0,0.5,0.144855,180,0,0,0.5774,21220
-12,72,0,0.5,0.154575,180,0,0,0.5774,21237
-6,34,0,0.5,0.159165,180,0,0,0.5774,21254
-7,30,0,0.5,0.163215,180,0,0,0.5774,21270
0,0,0,0.5,0.163215,180,0,0,0.5774,21286
0,0,0,0.5,0.163215,180,0,0,0.5774,21303
0,0,0,0.5,0.163215,180,0,0,0.5774,21320
0,0,0,0.5,0.163215,180,0,0,0.5774,21336
0,0,0,0.5,0.163215,180,0,0,0.5774,21353
0,0,0,0.5,0.163215,180,0,0,0.5774,21369
0,0,0,0.5,0.163215,180,0,0,0.5774,21387
0,0,0,0.5,0.163215,180,0,0,0.5774,21403
0,0,0,0.5,0.163215,180,0,0,0.5774,21420
0,0,0,0.5,0.163215,180,0,0,0.5774,21438
0,0,0,0.5,0.163215,180,0,0,0.5774,21453
0,0,0,0.5,0.163215,180,0,0,0.5774,21470
0,0,0,0.5,0.163215,180,0,0,0.5774,21486
-13,58,0,0.5,0.171045,180,0,0,0.5774,21503
-14,67,0,0.5,0.18009,180,0,0,0.5774,21520
-19,92,0,0.5,0.19251,180,0,0,0.5774,21537
-11,49,0,0.5,0.199125,180,0,0,0.5774,21553
-14,54,0,0.5,0.206415,180,0,0,0.5774,21570
-6,24,0,0.5,0.209655,180,0,0,0.5774,21587
-5,14,0,0.5,0.211545,180,0,0,0.5774,21603
-1,4,0,0.5,0.212085,180,0,0,0.5774,21620
0,0,0,0.5,0.212085,180,0,0,0.5774,21636
0,0,0,0.5,0.212085,180,0,0,0.5774,21653
0,0,0,0.5,0.212085,180,0,0,0.5774,21669
0,0,0,0.5,0.212085,180,0,0,0.5774,21687
0,0,0,0.5,0.212085,180,0,0,0.5774,21703
0,0,0,0.5,0.212085,180,0,0,0.5774,21719
0,0,0,0.5,0.212085,180,0,0,0.5774,21737
0,0,0,0.5,0.212085,180,0,0,0.5774,21753
0,0,0,0.5,0.212085,180,0,0,0.5774,21770
0,0,0,0.5,0.212085,180,0,0,0.5774,21787
0,0,0,0.5,0.212085,180,0,0,0.5774,21803
0,0,0,0.5,0.212085,180,0,0,0.5774,21820
0,0,0,0.5,0.212085,180,0,0,0.5774,21837
0,0,0,0.5,0.212085,180,0,0,0.5774,21853
-7,49,0,0.5,0.2187,180,0,0,0.5774,21870
-4,30,0,0.5,0.22275,180,0,0,0.5774,21887
-3,28,0,0.5,0.22653,180,0,0,0.5774,21903
-4,37,0,0.5,0.231525,180,0,0,0.5774,21920
0,9,0,0.5,0.23274,180,0,0,0.5774,21937
0,0,0,0.5,0.23274,180,0,0,0.5774,21953
0,0,0,0.5,0.23274,180,0,0,0.5774,21970
0,0,0,0.5,0.23274,180,0,0,0.5774,21987
0,0,0,0.5,0.23274,180,0,0,0.5774,22003
0,0,0,0.5,0.23274,180,0,0,0.5774,22020
0,0,0,0.5,0.23274,180,0,0,0.5774,22037
0,0,0,0.5,0.23274,180,0,0,0.5774,22053
0,0,0,0.5,0.23274,180,0,0,0.5774,22070
0,0,0,0.5,0.23274,180,0,0,0.5774,22087
8,33,0,0.5,0.237195,180,0,0,0.5774,22103
14,58,0,0.5,0.245025,180,0,0,0.5774,22121
9,43,0,0.5,0.25083,180,0,0,0.5774,22137
6,43,0,0.5,0.256635,180,0,0,0.5774,22154
8,55,0,0.5,0.26406,180,0,0,0.5774,22171
4,25,0,0.5,0.267435,180,0,0,0.5774,22187
4,20,0,0.5,0.270135,180,0,0,0.5774,22203
3,17,0,0.5,0.27243,180,0,0,0.5774,22220
2,9,0,0.5,0.273645,180,0,0,0.5774,22237
4,18,0,0.5,0.276075,180,0,0,0.5774,22254
2,15,0,0.5,0.2781,180,0,0,0.5774,22270
0,15,0,0.5,0.280125,180,0,0,0.5774,22287
1,21,0,0.5,0.28296,180,0,0,0.5774,22303
-1,14,0,0.5,0.28485,180,0,0,0.5774,22319
-5,16,0,0.5,0.28701,180,0,0,0.5774,22337
-3,9,0,0.5,0.288225,180,0,0,0.5774,22353
0,0,0,0.5,0.288225,180,0,0,0.5774,22369
0,0,0,0.5,0.288225,180,0,0,0.5774,22386
0,0,0,0.5,0.288225,180,0,0,0.5774,22403
0,0,0,0.5,0.288225,180,0,0,0.5774,22420
0,0,0,0.5,0.288225,180,0,0,0.5774,22437
0,0,0,0.5,0.288225,180,0,0,0.5774,22453
0,0,0,0.5,0.288225,180,0,0,20,22470
0,0,0,0.5,0.288225,180,0,0,19.583333,22488
0,0,0,0.5,0.288225,180,0,0,19.166667,22503
0,0,0,0.5,0.288225,180,0,0,18.75,22520
0,0,0,0.5,0.288225,180,0,0,18.333333,22536
0,0,0,0.5,0.288225,180,0,0,17.916667,22553
0,0,0,0.5,0.288225,180,0,0,17.5,22570
0,0,0,0.5,0.288225,180,0,0,17.083333,22587
0,0,0,0.5,0.288225,180,0,0,16.666667,22603
0,0,0,0.5,0.288225,180,0,0,16.25,22619
0,0,0,0.5,0.288225,180,0,0,15.833333,22637
0,0,0,0.5,0.288225,180,0,0,15.416667,22653
0,0,0,0.5,0.288225,180,0,0,15,22670
0,0,0,0.5,0.288225,180,0,0,14.583333,22687
0,0,0,0.5,0.288225,180,0,0,14.166667,22703
0,0,0,0.5,0.288225,180,0,0,13.75,22720
0,0,0,0.5,0.288225,180,0,0,13.333333,22737
0,0,0,0.5,0.288225,180,0,0,12.916667,22753
0,0,0,0.5,0.288225,180,0,0,12.5,22770
0,0,0,0.5,0.288225,180,0,0,12.083333,22787
0,0,0,0.5,0.288225,180,0,0,11.666667,22803
0,0,0,0.5,0.288225,180,0,0,11.25,22820
0,0,0,0.5,0.288225,180,0,0,10.833333,22836
0,0,0,0.5,0.288225,180,0,0,10.416667,22853
0,0,0,0.5,0.288225,180,0,0,10,22869
0,0,0,0.5,0.288225,180,0,0,9.583333,22887
0,0,0,0.5,0.288225,180,0,0,9.166667,22903
0,0,0,0.5,0.288225,180,0,0,8.75,22919
0,0,0,0.5,0.288225,180,0,0,8.333333,22937
0,0,0,0.5,0.288225,180,0,0,7.916667,22953
0,0,0,0.5,0.288225,180,0,0,7.5,22970
0,0,0,0.5,0.288225,180,0,0,7.083333,22987
0,0,0,0.5,0.288225,180,0,0,6.666667,23003
0,0,0,0.5,0.288225,180,0,0,6.25,23019
0,0,0,0.5,0.288225,180,0,0,5.833333,23037
0,0,0,0.5,0.288225,180,0,0,5.416667,23053
0,0,0,0.5,0.288225,180,0,0,5,23069
0,0,0,0.5,0.288225,180,0,0,4.583333,23086
0,0,0,0.5,0.288225,180,0,0,4.166667,23103
0,0,0,0.5,0.288225,180,0,0,3.75,23119
0,0,0,0.5,0.288225,180,0,0,3.333333,23137
0,0,0,0.5,0.288225,180,0,0,2.916667,23153
0,0,0,0.5,0.288225,180,0,0,2.5,23170
0,0,0,0.5,0.288225,180,0,0,2.083333,23187
0,0,0,0.5,0.288225,180,0,0,1.666667,23203
0,0,0,0.5,0.288225,180,0,0,1.25,23220
0,0,0,0.5,0.288225,180,0,0,0.833333,23237
0,0,0,0.5,0.288225,180,0,0,0.5774,23253
0,0,0,0.5,0.288225,180,0,0,0.5774,23270
0,0,0,0.5,0.288225,180,0,0,0.5774,23287
0,0,0,0.5,0.288225,180,0,0,0.5774,23303
0,0,0,0.5,0.288225,180,0,0,0.5774,23319
0,0,0,0.5,0.288225,180,0,0,0.5774,23337
0,0,0,0.5,0.288225,180,0,0,0.5774,23353
0,0,0,0.5,0.288225,180,0,0,0.5774,23370
0,0,0,0.5,0.288225,180,0,0,0.5774,23387
0,0,0,0.5,0.288225,180,0,0,0.5774,23403
0,0,0,0.5,0.288225,180,0,0,0.5774,23420
0,0,0,0.5,0.288225,180,0,0,0.5774,23437
1,47,0,0.5,0.29457,180,0,0,0.5774,23454
1,28,0,0.5,0.29835,180,0,0,0.5774,23470
5,31,0,0.5,0.302535,180,0,0,0.5774,23489
4,14,0,0.5,0.304425,180,0,0,0.5774,23504
4,14,0,0.5,0.306315,180,0,0,0.5774,23520
6,19,0,0.5,0.30888,180,0,0,0.5774,23537
3,11,0,0.5,0.310365,180,0,0,0.5774,23553
3,11,0,0.5,0.31185,180,0,0,0.5774,23570
4,14,0,0.5,0.31374,180,0,0,0.5774,23588
1,9,0,0.5,0.314955,180,0,0,0.5774,23603
2,14,0,0.5,0.316845,180,0,0,0.5774,23620
3,25,0,0.5,0.32022,180,0,0,0.5774,23637
2,19,0,0.5,0.322785,180,0,0,0.5774,23654
4,26,0,0.5,0.326295,180,0,0,0.5774,23670
1,9,0,0.5,0.32751,180,0,0,0.5774,23686
2,8,0,0.5,0.32859,180,0,0,0.5774,23704
2,8,0,0.5,0.32967,180,0,0,0.5774,23720
3,7,0,0.5,0.330615,180,0,0,0.5774,23736
1,9,0,0.5,0.33183,180,0,0,0.5774,23753
2,17,0,0.5,0.334125,180,0,0,0.5774,23770
2,14,0,0.5,0.336015,180,0,0,0.5774,23787
1,16,0,0.5,0.338175,180,0,0,0.5774,23803
0,10,0,0.5,0.339525,180,0,0,0.5774,23820
-1,10,0,0.5,0.340875,180,0,0,0.5774,23837
1,11,0,0.5,0.34236,180,0,0,0.5774,23853
0,5,0,0.5,0.343035,180,0,0,0.5774,23870
0,6,0,0.5,0.343845,180,0,0,0.5774,23887
0,7,0,0.5,0.34479,180,0,0,0.5774,23903
-2,7,0,0.5,0.345735,180,0,0,0.5774,23920
-2,9,0,0.5,0.34695,180,0,0,0.5774,23937
-1,3,0,0.5,0.347355,180,0,0,0.5774,23953
0,1,0,0.5,0.34749,180,0,0,0.5774,23970
0,0,0,0.5,0.34749,180,0,0,0.5774,23986
0,0,0,0.5,0.34749,180,0,0,0.5774,24003
0,0,0,0.5,0.34749,180,0,0,0.5774,24020
0,0,0,0.5,0.34749,180,0,0,0.5774,24036
-1,-8,0,0.5,0.34641,180,0,0,0.5774,24054
-3,-10,0,0.5,0.34506,180,0,0,0.5774,24070
-2,-13,0,0.5,0.343305,180,0,0,0.5774,24087
-2,-24,0,0.5,0.340065,180,0,0,0.5774,24103
-1,-17,0,0.5,0.33777,180,0,0,0.5774,24120
0,-18,0,0.5,0.33534,180,0,0,0.5774,24137
-1,-28,0,0.5,0.33156,180,0,0,0.5774,24153
-3,-17,0,0.5,0.329265,180,0,0,0.5774,24170
-5,-32,0,0.5,0.324945,180,0,0,0.5774,24188
-5,-25,0,0.5,0.32157,180,0,0,0.5774,24203
-3,-24,0,0.5,0.31833,180,0,0,0.5774,24220
-7,-39,0,0.5,0.313065,180,0,0,0.5774,24237
-4,-22,0,0.5,0.310095,180,0,0,0.5774,24253
-7,-28,0,0.5,0.306315,180,0,0,0.5774,24271
-3,-16,0,0.5,0.304155,180,0,0,0.5774,24287
-5,-15,0,0.5,0.30213,180,0,0,0.5774,24304
-6,-24,0,0.5,0.29889,180,0,0,0.5774,24320
-4,-14,0,0.5,0.297,180,0,0,0.5774,24337
-3,-18,0,0.5,0.29457,180,0,0,0.5774,24354
-2,-9,0,0.5,0.293355,180,0,0,0.5774,24370
-1,-6,0,0.5,0.292545,180,0,0,0.5774,24387
-1,-7,0,0.5,0.2916,180,0,0,0.5774,24404
-1,-1,0,0.5,0.291465,180,0,0,0.5774,24420
0,-1,0,0.5,0.29133,180,0,0,0.5774,24437
0,-10,0,0.5,0.28998,180,0,0,20,24454
0,-10,0,0.5,0.28863,180,0,0,19.583333,24470
-3,-17,0,0.5,0.286335,180,0,0,19.166667,24489
0,-10,0,0.5,0.284985,180,0,0,18.75,24504
0,-8,0,0.5,0.283905,180,0,0,18.333333,24520
-1,-4,0,0.5,0.283365,180,0,0,17.916667,24537
0,-1,0,0.5,0.28323,180,0,0,17.5,24553
-2,-16,0,0.5,0.28107,180,0,0,17.083333,24570
-4,-33,0,0.5,0.276615,180,0,0,16.666667,24586
-8,-43,0,0.5,0.27081,180,0,0,16.25,24604
-15,-64,0,0.5,0.26217,180,0,0,15.833333,24620
-5,-29,0,0.5,0.258255,180,0,0,15.416667,24637
